web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776375264-27,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Cristina,España,Habitación Meliá,1 noche ·,En familia,Excepcional,La estancia fue cortita por qué íbamos a un concierto pero la calidad del desayuno fue exquisita y el trato del personal en todo momento.,NADA🤭,10,Fecha del comentario: 8 de febrero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-28,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Cristina,España,Habitación Meliá,2 noches ·,Persona que viaja sola,Muy bien,espacioso y personal muy atento,el buffet se podría mejorar,"8,0",Fecha del comentario: 2 de febrero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-29,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Beatriz,España,Habitación Meliá,1 noche ·,En pareja,Bien,Todo me ha gustado,Todo me ha gustado,"9,0",Fecha del comentario: 1 de febrero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-30,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Carlos,España,Habitación Meliá,2 noches ·,Persona que viaja sola,Un hotel para repetir,Todo excelente como siempre,Todo me gustó,10,Fecha del comentario: 1 de febrero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-31,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Carlos,España,Habitación Meliá,2 noches ·,En grupo,Un hotel de lujo,Todo me encantó,,10,Fecha del comentario: 1 de febrero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-32,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,J,Italia,Suite Junior Supreme The Level,3 noches ·,En familia,Comodidad en Valencia,"Los desayunos son magníficos y variados, las instalaciones cómodas y modernas, la zona Level, con espacios cómodos y barra de bebidas y snacks, así como recepción de tiempo completo. La habitación, una de las mejores opciones que hemos encontrado para la familia.",,10,Fecha del comentario: 23 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-33,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Johanna,Dinamarca,Habitación Meliá con 1 cama extragrande,3 noches ·,En pareja,Excelente,Excelente hotel. Calidad y precio excelente.,,10,Fecha del comentario: 19 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-34,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Jinette,España,Habitación Meliá,2 noches ·,En familia,Bien pero puede estar mejor ya que es un hotel 5 estrellas,La cama y las almohadas,"No tiene para conectar la plancha de cabello en el baño además que hay un tema con la presión de agua de la ducha que el agua sale caliente y fría sin que toques la llave del agua, esta es la segunda vez que me pasa lo mismo...","9,0",Fecha del comentario: 18 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-35,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Juan,España,Habitación Meliá,1 noche ·,En pareja,Cómoda,Comodidad e iluminación,Hubo una toalla sucia,"9,0",Fecha del comentario: 16 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-36,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Ramírez,España,Habitación Meliá,4 noches ·,En pareja,Excepcional,"Limpio 
Organizado
Buena atención 
La habitación super amplia Y completa",,10,Fecha del comentario: 13 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-37,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Daniel,España,Habitación Meliá,3 noches ·,En pareja,Buena estancia,"Un clásico de Valencia con años, pero la verdad que muy amplio y confortable.",El trato del personal de recepción,"8,0",Fecha del comentario: 12 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-38,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Thomas,España,Habitación Meliá con 1 cama extragrande,1 noche ·,Persona que viaja sola,Buenas habitaciones,Muy buenas habitaciones,Nada,"8,0",Fecha del comentario: 10 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-39,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Jacinto,España,Alojamiento The Level Supreme,1 noche ·,En pareja,Fantástico,,El servicio de apertura de cama no revisó los nombres de las personas que estaban y nos dejó un amenite de higiene femenina,"9,0",Fecha del comentario: 7 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-40,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Vanina,España,Habitación Meliá,1 noche ·,En familia,Excepcional,El living,,10,Fecha del comentario: 1 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-41,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Jinette,España,Habitación Meliá con 1 cama extragrande,1 noche ·,En familia,Genial para viaje de negocios,Todo,Nada,10,Fecha del comentario: 1 de enero de 2026,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-42,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Jesus,España,Habitación Meliá con 1 cama extragrande,3 noches ·,En familia,Excelente,Habitacion amplia y desayuno,,10,Fecha del comentario: 29 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-43,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Carlos,España,Habitación Meliá con 1 cama extragrande,2 noches ·,En grupo,Fantástico,Es un bonito hotel,"No limpian bien, había polvo; tampoco cambian las toallas; no limpiaron la taza que usé para el té","9,0",Fecha del comentario: 28 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-44,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Ernesto,España,Habitación Meliá,1 noche ·,En familia,Muy bien,Desayuno y diseño de la habitación,El spa no está incluido en el precio de la habitacion,"8,0",Fecha del comentario: 28 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-45,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Mireia,España,Habitación Meliá con 1 cama extragrande,1 noche ·,En familia,Buena opción,"Desayuno increíble y muy variado. Personal amable. Habitación espaciosa, limpia y cama cómoda. Buena experiencia en general.",,"9,0",Fecha del comentario: 27 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-46,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Rosario,España,Alojamiento The Level Supreme,3 noches ·,Persona que viaja sola,Expectacular.,"El desayuno muy buenos y con gran variedad de comida.
El servicio y atención al cliente, muy atentos y amables. 
Habitaciones insonorizadas, las camas muy cómodas.","No tengo ninguna queja.
Toda la estancia más que bien, súper bien.",10,Fecha del comentario: 22 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-47,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Pep,España,Habitación Supreme,1 noche ·,En familia,Fantástico,"El hotel es nuevo , súper cómodo, habitaciones amplias y muy bien decoradas.",,"9,0",Fecha del comentario: 15 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-48,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Mónica,España,Habitación Meliá con 1 cama extragrande,1 noche ·,Persona que viaja sola,Excepcional,Todo es impresionante,,10,Fecha del comentario: 14 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-49,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Arturo,España,Habitación Meliá con 1 cama extragrande,1 noche ·,En familia,Fantástico,"Es un muy buen hotel. Me alojé en el piso 14 y las vistas eran geniales. La cama, muy cómoda. El desayuno, excelente y variado. Párking con puntos de recarga de vehículo eléctrico. Habitación amplia. Ascensores rápidos.","No se le puede sacar pegas, la verdad.","9,0",Fecha del comentario: 13 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-50,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Rebeca,Austria,Habitación Meliá,1 noche ·,En pareja,Muy bueno,Las habitaciones son espaciosas.,El olor. Hay horas en las que sale un olor súper desagradable y no hay manera de ventilar la habitación :(,10,Fecha del comentario: 13 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-51,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Alejandro,España,Habitación Meliá con 1 cama extragrande,1 noche ·,En pareja,Hotel con calidad y habitaciones amplias,La calidad de la habitación,El excesivo precio del parking 🅿️.,"9,0",Fecha del comentario: 12 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-52,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Marisa,España,Habitación Meliá,1 noche ·,En familia,Fin de semana en Valencia!!,"La cordialidad del personal, la calidad de la comida, las habitaciones cómodas y grandes.
Tiene un bar genial",Está un poco alejado del centro de la ciudad pero súper práctico para otras cuestiones,10,Fecha del comentario: 9 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
1776375264-53,https://www.booking.com/hotel/es/melia-valencia.es.html?aid=356980&label=gog235jc-10CAsoRkIObWVsaWEtdmFsZW5jaWFIClgDaEaIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoShhc8GwAIB0gIkYTdiMDc1YmYtMzBlZi00NWYxLWI4OGQtYWZhYTI5ZjQ2MDgw2AIB4AIB&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776373904&srpvid=a29595023e6105cf&type=total&ucfs=1&,Meliá Valencia,Alberto,España,Habitación Meliá con 1 cama extragrande,2 noches ·,Persona que viaja sola,Magnífica estancia pero darle una vuelta a poder ir con niños de 12 años en adelante al spa,"La habitación,  el desayuno y la atención del personal",No poder ir al spa xq mi hijo no tiene 16 años,"9,0",Fecha del comentario: 8 de diciembre de 2025,"9,0","9,1",,"8,8","8,3","9,0","8,3","8,6",Fabuloso
