web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776285103-25,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Marina,España,Habitación Doble Estándar,3 noches ·,En familia,Fantástico,.,.,"9,0",Fecha del comentario: 5 de diciembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-26,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Adrian,España,Habitación Individual Estándar,1 noche ·,Persona que viaja sola,Comodo,Estaba limpio,No habia sabanas ni toallas,"8,0",Fecha del comentario: 11 de noviembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-27,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Juan,España,Habitación Doble con vistas al mar,1 noche ·,En pareja,Fantástico,Skype bar es fantástico,Spa de pago,"9,0",Fecha del comentario: 3 de noviembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-28,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Keyla,España,Habitación Doble Estándar,2 noches ·,En familia,Excepcional,"Nos encantó toda nuestra estancia, personal muy amable, y excelente ubicación. A primera linea de playa, una auténtica maravilla, ha cumplido nuestra expectativas. Volveremos a repetir sin duda alguna, gracias. 🙂",,10,Fecha del comentario: 2 de noviembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-29,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Ian,Alemania,Habitación Individual Estándar,3 noches ·,Persona que viaja sola,Estupendo,"Buena ubicación, todo muy bien cuidado, moderno y limpio. El buffet del desayuno era muy variado.","Soy vegetariano, lamentablemente no encontré leche de soja o avena disponibles, aunque los camareros me dijeron que suele estar disponible.","9,0",Fecha del comentario: 17 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-30,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Antonio,España,Habitación Individual Estándar,1 noche ·,Persona que viaja sola,Buen Hotel a pie de Playa,"El hotel se nota que tiene sus años pero está reformado, muy bien aspecto y el personal muy agradable.
El buffet con bastante variedad.","Lo malo que no tiene parking y aunque hay aparcamiento en las calles, no es fácil encontrar sitio.
Iba con MP, pero podrían avisar en algún lugar que la bebida va a parte, y barata no es.","9,0",Fecha del comentario: 1 de octubre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-31,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Paola,Costa Rica,Habitación Doble con vistas al mar,5 noches ·,En pareja,10de 10,"Excelente atención, ubicación y servicio. Recomendación al 100%",,10,Fecha del comentario: 28 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-32,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Sidibe,España,Habitación Doble con vistas laterales al mar,4 noches ·,En grupo,Las mejores vistas de Mallorca están en Hotel Las Arenas,"Las piscinas, las vistas desde la azotea, el desayuno y la amabilidad y cuidado en detalle de los trabajadores del hotel.","El salero de las mesas que no tenía sal y que el secador haya que pulsarlo todo el rato.

Y que solo hay dos ascensores para toda la gente del hotel.","9,0",Fecha del comentario: 26 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-33,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Angeles,Suiza,Habitación Doble con vistas al mar,3 noches ·,En grupo,Ideal el Hotel,La ubicación,,"8,0",Fecha del comentario: 23 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-34,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Kvg,Bolivia,Habitación Doble con vistas al mar,3 noches ·,En pareja,Aoectacular,"Lo gentileza  del staff , lo limpio q es y la tranquilidad !",,10,Fecha del comentario: 10 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-35,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Maria,España,Suite Junior con vistas al mar,1 noche ·,En familia,Habitación perfecta,Habitación super cómoda y con vistas espectaculares,Que no suban bebidas a la habitación desde el bar,10,Fecha del comentario: 3 de septiembre de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-36,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Saúl,Honduras,Habitación Individual Estándar,2 noches ·,Persona que viaja sola,Fantástico,La ubicación del hotel y la comida,Todo bien,"9,0",Fecha del comentario: 30 de agosto de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-37,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Arantza,España,Habitación Doble Estándar,1 noche ·,En pareja,Un hotel para repetir.,La ubicación,Todo estaba genial,"9,0",Fecha del comentario: 26 de agosto de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-38,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Diego,Argentina,Habitación Doble con vistas al mar,2 noches ·,En familia,Las vistas muy lindas!!!,"Las vistas, desayuno y piscina.",Los ascensores pocos para la cantidad de pasajeros,"8,0",Fecha del comentario: 15 de agosto de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-39,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Csaka,España,Habitación Doble Estándar,7 noches ·,En pareja,Excepcional,Todo muy bien,Todo bien,10,Fecha del comentario: 11 de agosto de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-40,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Norilu,Argentina,Habitación Individual Estándar,5 noches ·,Persona que viaja sola,Excelente!,"Me gusto todo, el hotel, el personal, la ubicacion, la habitacion con balcon y minibar. El desayuno super completo. 
La zona es muy linda y esta cerca del aeropuerto. Me encantaria volver a este hotel. Gracias!",,10,Fecha del comentario: 20 de julio de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-41,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Sanhebar,España,Habitación Doble Estándar,1 noche ·,En familia,Lo volvería a escoger,"Todo en sí en el hotel es increíble. La ubicación frente a la playa. El trato del personal, sobre todo de las chicas de la limpieza. La calidad y la variedad del buffet. Habitaciones espaciosas, limpias y cómodas, al igual que las camas.","Nuestra habitación daba a una calle trasera donde había un poco de ruido por la noche. Algo así como un extractor y las esperas por el ascensor, eran interminables... por poner algo","9,0",Fecha del comentario: 6 de julio de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-42,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Andrés,España,Habitación Individual Estándar,1 noche ·,Persona que viaja sola,Muy cercano al Mar,La piscina y la cercanía a la playa lo que me hizo descansar toda la noche escuchando las olas del Mar,Tiene un gimnasio completamente malo sin poder usarse,10,Fecha del comentario: 3 de julio de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-43,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Lago,España,Habitación Doble con vistas al mar,1 noche ·,En grupo,Excepcional,Me encantó.  Volvería,,10,Fecha del comentario: 30 de junio de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-44,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Karen,Alemania,Habitación Doble Estándar,3 noches ·,En familia,Lindo hotel en Mallorca,"Las instalaciones son preciosas, la comida deliciosa y los empleados son muy amigables.",Las almohadas de las habitaciones son incómodas,"9,0",Fecha del comentario: 8 de junio de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-45,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Florencia,Austria,Habitación Doble con vistas al mar,1 noche ·,En pareja,muy bueno.,nos gustó mucho todo! especialmente el desayuno! increíble por su precio! el personal muy amable y trabajador! simona de la recepción fue muy amable y aunque tenía muchísimo trabajo trataba a todos muy bien!,la terraza es hermosa pero creo que se podría mejorar la atención allí,"9,0",Fecha del comentario: 29 de mayo de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-46,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Flor,Alemania,Habitación Doble con vistas a la piscina,3 noches ·,En familia,Excepcional,Me gusto mucho la piscina en el techo.Tiene una vista espectacular.,,10,Fecha del comentario: 21 de mayo de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
1776285103-47,https://www.booking.com/hotel/es/las-arenas-ca-n-pastilla-palma.es.html?aid=2311236&label=es-es-booking-desktop-KFCifIIdfodgoKudXjro1wS652829001115%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9198307%3Ali%3Adec%3Adm&sid=ddc5dd2c08976c6436a05286a996cd64&checkin=2026-04-17&checkout=2026-04-18&dest_id=14857&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1776274716&srpvid=6aa47c09924a0078&type=total&ucfs=1&#no_availability_msg,Hotel Las Arenas Balneario Resort,Sandra,España,Suite Junior con vistas al mar,6 noches ·,En familia,Un 11,"Lo que hace diferente a este hotel es su personal.
Desde Pepe Cápitan del equipo de restauración, y Mónica, pasando por Vanessa, Marga y demas camareros magnificos y siempre sonrientes .
Cociner@s maravillosos que elaboran deliciosos y variados platos.
Camareras de piso amables y cuidadosas y personal de cafetería encantador y alegre .
La Recepción siempre dispuesta a ayudar y que tu estancia sea magnífica  ; Simona, Natividad, Aleix, Sandra ....siento de verdad no acordarme de todos los nombres,  todo el personal del hotel  formais  un équipo excepcional .

Mi opinión es sincera .No es por casualidad que repita estancia en este hotel . Hemos vuelto por segunda vez con el resto de la familia para disfrutar de esta estancia maravillosa todos juntos. Exito asegurado.
El hotel es precioso, siempre limpio y cuidado, en primera linea con magnificas  vistas desde las habitaciones que dan al mar .
Pero sin duda si pudiera dar un 11 seria al Staff.
Gracias a tod@s.","Todo me encanta, deseando volver",10,Fecha del comentario: 8 de mayo de 2024,"8,9","8,9","8,3","8,6","8,5","8,9","9,2","8,6",Fabuloso
